study_hours,attendance,previous_marks,sleep_hours,internet_usage,extracurricular_activities,final_score
5.052243989162342,90.2996274887579,57.4773613981056,4.083172815477161,1.9521686824551905,None,48.04692016718593
7.760884275311541,77.51132710781309,52.52407091692669,7.896272921419735,5.5552586742517995,Tech Club,55.83835012479658
8.107233631462636,52.170626642740956,55.84480460593659,8.013259186244113,8.331625504233255,Debate,54.514840958635126
3.4031079218318516,81.65756877970111,47.17795710531155,8.79193468213982,9.425467373958968,Sports,38.070611886284745
13.604600160939261,97.57016711033285,43.346641015941984,9.596517634361879,5.62166080067593,Tech Club,77.6845859606494
11.07672670369449,80.08059100731656,61.39758034132785,4.120827093695739,9.552513012502663,None,48.809698039471776
13.213486240334458,90.95944297133951,47.45469414439448,4.922702233079297,5.821200734104268,None,66.5065760974627
12.632755555559434,94.2103231674204,48.68500821832126,9.317027764335958,4.547714451399171,None,74.2760508501312
8.772699724544108,61.40398859744663,72.68914412584621,6.751111373122092,8.633828156976058,None,52.83306505530285
12.984365055300518,60.60224199541133,92.95492656049299,7.387543833600781,5.436844394122802,Sports,80.72321778147533
2.1504025266749536,80.54904944254959,69.23641803635938,7.9781632223388845,5.247122595080707,Music,53.26607887389217
3.5477772114488877,70.55142349033524,35.00366535922281,8.074399626973825,5.412812404688455,Debate,37.84277686783251
1.5879547558369949,91.99306514333603,34.91293490051435,9.590442419899048,8.621065016827709,Sports,29.220070147548572
5.2292942999224366,95.00115616990055,91.84250935496179,9.981696504470019,8.48747387519247,None,76.60724769340635
6.052804765963266,67.6710689651359,49.32390136997668,8.320944765585642,4.631679931961901,Sports,49.04900973094539
4.527537413060647,61.8435279487241,35.9843540953609,5.723327255230905,3.9996987388347254,Tech Club,37.78229493122667
11.773587618975082,89.0262757621931,68.9378981647748,9.278514413766061,5.427352216352164,None,82.63018139257888
5.637793247016661,63.740301777406806,70.5371705888673,4.29532548724457,6.154952587633981,Debate,68.84428894271207
4.65214862593595,91.13071592568392,72.15281330771472,5.386485117246977,3.1450348956519725,None,51.89072707270865
8.05504908105723,71.18691268243813,47.381131810740186,9.38431430478229,8.145595762440315,Debate,56.47689165664268
2.832014924671914,83.37749496457351,30.982194473940876,5.53714908663613,5.378344891591806,Debate,31.88088482676995
11.428560749802516,54.77676569173341,92.72599901454066,5.323906357730491,4.0064099357796366,Music,71.39126476128956
1.9691583678370206,81.19296623382866,46.30804796992166,4.828751758841483,1.9613889366759154,Music,39.26086146766198
13.829530175806724,72.58838393686145,73.94170872341559,9.1546705458815,3.1496064436324622,Sports,79.57433960548985
11.039182000856547,79.3304231587737,75.93094154211613,7.000349555146521,9.543530545803854,Sports,69.24770593899085
3.583303859944241,58.40071038724317,69.65048211016656,8.049359218324929,3.7458971813757396,Debate,47.3473064027954
1.0717875226068312,86.8436872472091,50.33898062388714,5.434398304450178,2.519733604303318,None,44.822604656339045
11.600998569912845,93.13985387716143,47.62125649466427,8.548242526067298,5.146055124894938,Tech Club,75.54888717862072
10.189145470019023,60.836990004538784,68.8484383756757,8.56003326977259,3.763789690242238,Tech Club,74.7298263558233
10.477093184532835,54.78572777600809,86.29621618475994,5.875588149449801,1.3164332524407474,None,67.84134482964625
11.026514506917295,51.18192930231682,91.53769238002072,6.464095798061697,3.9083069555147554,None,71.8374619056657
1.9625804725431748,82.0985750221633,36.88387728624424,5.258141664581205,5.896977615455217,Music,34.88192770515844
5.660054471075544,80.35470180443903,40.06385981885179,9.859366139937425,5.965411348179702,Tech Club,46.513720462262604
2.5062977738266863,77.33487063570351,91.40785682090018,7.87361546235047,4.209030290591999,Debate,61.92585074568317
12.220344536382715,61.59735480579877,77.87478984176153,9.607263284293094,5.025724806273406,Sports,72.34332894059865
9.102875648758253,69.54529979527574,87.39459861393524,5.820313261774799,9.689661264112898,Music,57.59128255692805
5.301674323084439,79.72381675930865,43.1711212187973,8.691345477981338,4.396136295072805,Tech Club,44.296383677285185
1.8262585537183074,74.83834294295846,68.19308162211112,8.595151863308452,3.324041319339847,None,58.00495288441798
5.042770182303609,99.38927601074437,75.5740736371358,8.149933911199248,3.191203396600841,Tech Club,71.43383885316655
5.227383186347712,56.821987627836656,74.20727255405322,9.793833851600802,5.119881514337207,Debate,63.9350212801535
10.484880318394833,84.75722770237968,56.529859906335375,6.361332016637894,7.835681338452496,Music,70.84175266852783
9.28824712761777,70.21593840521462,31.00066795993505,4.7843039415385435,2.8538936576962586,None,40.974827505455984
12.533765653492246,71.40998074628074,67.89019369227711,8.030253155464365,7.383665144266913,Debate,69.3959319397611
7.138794027105341,85.87988828290881,46.45160004667457,8.375858802863238,1.1903484101447466,Sports,77.20858375286713
2.5547251971979223,84.62180756621848,59.26652599928787,7.450363440752888,4.770396801855514,Music,60.079000169427935
10.272182233898935,99.56279968510941,92.24276598044813,5.240907358800378,7.982785586825082,Debate,79.31463093558128
10.890205632019667,56.41971447270626,55.93729564675826,7.026735650016132,4.048596601969883,Debate,65.74031730969628
8.296603568403452,55.20548246920832,84.58710443318773,5.873138419414777,6.073633913008595,None,53.87331255079739
11.022573339409293,86.21694085643705,42.255139373701326,6.564799169000135,2.844813095433197,Sports,70.21811528278677
7.41934275273708,78.91934585032045,73.70993237162688,7.871311455067984,7.677958520135551,Debate,60.6052863017739
7.795526781965923,63.70803332799029,93.50545203853133,8.471288456145007,1.4705119294188367,Music,68.63587105310425
6.558033238661145,53.97096844944933,36.62305155674089,5.3933481454080585,8.672883803879504,Debate,26.6184896158095
1.3304486476732373,54.282912479821526,30.54079624476748,6.43195216388172,2.7837674777950134,Tech Club,32.757126383596955
2.4025885509129576,94.70954373320592,58.18288152111993,5.614969425949775,8.869582285374976,Music,36.73277750011674
1.4085794139275452,59.59336623593715,36.020656398338865,5.191789683171215,4.172763171704656,Music,27.2121888828109
9.273335346429144,66.16857810577604,78.64498272895503,8.70032331997503,7.5041521702703795,Debate,63.862371436817796
5.086627753992246,61.3328201113494,89.44566315015632,9.455516166621955,3.873027680075696,None,59.17336954582446
7.611418985141136,67.74981529159686,58.211363226069324,6.22139311410746,9.153205041111828,Music,56.17405631115784
12.79836416103921,53.47119213730467,46.81625674010366,8.5076735462426,2.1397341296653694,Tech Club,71.79157228353337
4.240798978935374,75.95298954541352,58.23621573542964,9.381971736186467,2.6066781034533886,None,54.72404134338752
6.334977999463186,53.380628179610746,77.02410816025007,9.07674526318139,5.437271126429221,None,60.90018989235065
10.822164801059632,90.01782539111808,30.588520502724112,5.096880331235355,1.7374459513433151,None,61.093041860795914
3.974376151391092,61.685604095521654,68.31450931650531,9.737751289080169,2.7638216623158574,Music,63.854509296519396
2.000738827774309,77.00059573022553,69.86395951767963,6.260058642576775,9.49389743990813,None,39.507467124137385
4.7667688878789845,94.0039543780729,71.4497360482358,6.035443967043018,9.788406950330984,Debate,55.867217634279626
3.0958767343020575,82.5438684523597,45.73143519875702,4.3745879636666825,4.386333963973797,None,32.71037917304845
13.08606948045345,76.64788932756676,76.41342701957824,6.917041924629298,9.30957418912542,Tech Club,75.16564643668471
11.505564934337421,66.21668765576878,35.94044661156546,4.654081693845573,5.903422081060886,Sports,55.973813627121274
9.234248834635505,66.6500956529099,42.952571870342055,5.491238925564556,3.4276821928639034,Tech Club,61.62009310261337
12.32898767244033,83.4743477599095,87.03555303254132,5.9016557306036885,7.321588489725388,Music,82.49813782793547
11.447736999688487,99.70696806105838,78.0170047972268,8.852957940950105,6.930116259173714,None,72.3721011149217
3.425410765518466,83.09195949246893,30.89346101073744,9.25293190237538,9.9021278719786,None,38.411033421167595
12.60326698036971,77.88917086850125,46.144456924037016,5.8147979047688185,3.3854255866835494,Debate,58.06196998470378
8.011449144903459,86.5325255119623,43.936421394555694,9.152188727467443,7.048535523955619,None,59.48073240834792
11.496722017132813,73.26028061418592,47.60241132240321,9.143385624218746,1.468213795265022,Tech Club,72.71961043029629
12.649186899005413,53.00711713003926,46.091385068192615,8.587905702309241,2.0228143482704746,Music,71.44010146106592
5.13404517463423,78.1148407938955,34.064209223284976,4.880170684091089,1.0352653745598395,Sports,38.68010906275562
2.430675018859798,97.881264225269,59.83113357879332,8.141937081404373,9.995146129537058,None,52.23663921547268
3.963157113045242,58.76514711788298,77.62767586110073,9.670144387483413,8.220463274327301,Sports,42.93293862040289
6.552401252141332,84.50024454103328,69.43756210663337,8.095242872602942,8.080507132601866,None,56.04306608214799
11.63419195699241,60.04668443295282,73.73665845887518,5.989701094647003,5.587534677593617,Music,61.222373450681346
12.189497582332464,76.79138422365406,35.27469660485554,7.003475904584988,3.7006037461489596,Tech Club,58.29870798153367
1.0903776969054793,54.83382248233598,91.84689616149117,7.874350260106322,2.3613785601640833,Music,55.845419449257186
7.639714933508355,72.51854681290925,84.5019691997966,7.063422452371022,3.562072649618173,Sports,80.34297567231985
6.4263430409341264,87.8081664447623,82.33087070221808,4.719717650385819,4.383740997362252,None,77.0995704322079
3.8874015361194934,67.37857621194911,83.49394732771489,5.872384267912124,7.8067908728226465,Sports,49.1052482611667
2.5582497753378766,83.24558622436089,90.6261830286295,8.814376183321794,5.856956100128372,Tech Club,71.41774574224982
5.388997228247163,89.77249803948646,65.37650779739036,9.168508276573105,1.697352638999344,Music,70.16928983256366
13.25782615086275,96.35889097397263,43.01833116139568,4.823800196293421,1.16226108063021,Sports,77.01058948680267
5.201638116269818,61.73210409277267,70.09093451041517,9.714320514392348,1.9209896158065685,Sports,58.967872643326366
7.744278082663759,69.9657957904654,78.28729708841604,5.972935707091656,4.694488423276415,Tech Club,65.59900477136382
10.139246465637312,57.62080066652087,77.96463056801164,7.97388243238432,9.398736253441164,None,62.4094977341246
5.727184830930822,99.62417510791876,63.894186570847204,8.510950875740086,6.7366223308829944,Sports,60.76565709733542
13.633167075372489,96.35004839621476,34.44981675668257,8.8716774078273,8.216433098879637,Tech Club,71.0557377621843
13.511814834247446,76.99785651402797,54.122340997958304,9.67449821335558,5.197371350540937,None,72.43962281821148
4.2731698457297345,92.10166471882107,89.84982955011823,5.877517288172935,4.254994748755385,None,67.0028803135375
7.464230576601011,76.04789886360211,67.9891791342327,9.151038727309327,1.9756033544496046,Music,65.37705186446343
4.911418027618005,81.17928440013799,64.99157631162137,4.790121420617242,8.883397199675844,Tech Club,49.04615407118293
4.702926426907079,54.456221605800835,47.47547843484258,8.230245438121557,8.048440261251125,None,46.57174087633177
1.4795303156089263,87.7635210248404,53.94917979457763,8.451866377083915,2.513062878379526,Music,58.65826045966589
8.924336341738659,56.38567418176174,88.19749579495601,8.066339447207923,5.610345074886345,Debate,78.83591905897158
7.5348273019751995,91.30338151262642,73.32009808924431,5.513888416810918,5.386373271291204,Tech Club,67.59872123837701
1.6692237662498615,89.1014043835193,81.18015673890164,9.23825888209122,6.625823974178758,Debate,61.041795283403076
4.622404035075949,85.43723488714882,59.53245249939758,5.01315078022237,9.51568204592135,None,46.73781931822616
12.807456517566498,51.80801902623811,70.96606926465026,4.321808749124985,6.217942975862317,Tech Club,74.42183789150897
4.114304578670641,65.15641779726643,46.144934568308486,8.304789943671473,5.861955401007568,Music,34.73971294725414
2.8836333371859,63.155628495542146,75.8549539684266,6.852854291396402,1.4529063964119755,None,47.74118734913084
7.362885883608319,68.00682037357595,57.794086690716924,9.094588119752057,1.5661672841622154,Tech Club,73.12486507815026
13.81345590343781,54.382137338191924,58.76545846295846,6.300382846349554,2.6861211219411,Tech Club,73.94083588347982
4.1467185296495055,96.84789115155314,72.2059510974973,5.009671531046277,1.2922369452257345,Debate,62.00658474445963
9.737762116276421,77.69011203561881,90.85824039548024,9.01865315481922,7.690176060130112,None,68.18866603439561
10.90105499927333,65.27621553290118,34.16041252956036,7.29345778984043,7.509972735945668,Music,49.45962455823878
4.089288071901196,69.84907585371417,83.6083104275555,5.135174754342129,2.2245061098847865,Music,52.27266152494313
10.466812531954174,72.36012702524178,49.004902176792555,8.322303991518675,8.524710107157528,None,67.14543651110108
5.781180725350292,80.02971666803086,58.85476454291456,7.066681830937004,2.3930743136150077,None,58.301980900625445
9.219975797716533,75.7839713848249,31.424366370375584,7.625877893441919,3.7105802829762293,Sports,54.4992543246111
9.23588623989163,95.96959866072086,49.56799505923035,6.765390029239491,3.240792092452285,Debate,73.7869884587982
7.96507089297186,74.84817414529151,62.67103077095848,8.972253902908038,4.35076388715743,None,67.7211217999972
2.1737670107073077,99.60790074116564,33.651445027583534,8.977376294098299,3.291973893009657,None,50.56884570341009
11.858932442660093,92.57124788725478,61.92122240990574,8.256332930946318,5.400558337946069,Sports,83.4544666494077
5.170140844632566,60.42552571786679,90.26219087579778,4.632408264378774,4.666670932192169,Sports,54.003652025018035
3.424740635198105,96.52976073219581,36.85055917700734,9.033123171424414,9.879125417013938,Tech Club,42.95298132815173
1.530076840211931,55.818319894273806,79.68864732490778,8.026077883197459,1.503337151154031,Music,59.03629954925541
8.681608261447144,90.87248542455958,56.628618469439516,8.182144996025798,2.2796323874861644,Debate,71.5608197793342
9.80833670394967,69.03116467382901,72.58629144408198,6.17789704242323,1.4754330451774225,Tech Club,77.02602501175342
1.2156417760621299,93.89871602225347,46.91537886903991,9.27567733694204,6.632570754841382,None,44.01983348430933
7.657209757890652,93.40283450537251,40.366997065188286,8.352229601409146,1.4905834967234761,Sports,69.00072373888037
3.944445077573193,90.29627000588106,40.43006992762972,4.675542799175167,8.52795763638511,Music,29.441680400320514
9.387246275322848,89.50152181535307,34.581976466804406,6.446668206436976,5.60744767613735,Tech Club,64.31391955487351
3.266763577064889,65.23395695490204,42.0670358185808,9.318282171760849,5.743068621233803,Music,39.780687135455814
9.982190595332057,54.04596415256261,73.17426002428294,4.283180210184274,6.054350569409748,Sports,61.894732444019375
6.027559501906986,70.14900893825808,87.30988976982803,9.768499717852297,2.5373233567558966,Tech Club,78.11623077081639
13.17748985357755,58.67622574932543,82.91816956342552,8.074975409917377,2.7792127280303878,Tech Club,94.58461639766192
2.7877722738979123,84.74755444512309,74.53373014184146,7.788255865860259,3.8693559058570424,Music,66.17042345433875
5.433862563653361,67.30498632688928,37.17807112172167,5.623355538927949,6.341467742396663,Sports,42.86803745534534
2.475155776127658,98.78051004299574,48.797184009236744,5.492750732435063,2.891059983461931,None,53.22267767755087
13.021017037621316,82.04860386726659,50.13744689596048,9.652349316931573,2.046985544199351,Tech Club,82.60851912039817
12.405411593952753,91.12402818171805,46.247201515845376,5.789634725404737,9.73105197776589,None,57.4139655142708
4.3532411602970225,56.62623363709242,63.475367881132,8.653031780313995,1.1978363332866062,Sports,59.82845106028485
9.579792598444328,93.10072411363113,64.81099796717871,6.358730789242475,8.224276648024194,Tech Club,74.12808770220046
11.623888602615805,96.13785952566971,53.19758838612216,4.835524424708224,8.092316346175199,Tech Club,65.49630901573519
8.21761055079301,74.35309594094679,52.996295317868345,4.064291786172154,3.674927024605864,None,55.56019979354644
7.885457518628084,80.31264688754888,83.85611386389529,7.265544022091505,2.2206395440658206,Debate,77.8434417583713
4.144079781705872,88.24049004514977,81.30403514077956,9.854672911293596,2.3106578203488106,None,63.61830925129796
2.21033598147669,58.741931363020626,50.00672905924847,6.214817162855227,7.276884555134733,None,38.688087860476955
12.663804853393248,75.12830382317212,89.39624885176185,6.143154003958269,6.785259319775563,Debate,84.05461005412658
12.705434743123297,69.93315138861566,91.9329761051629,6.064549707096653,8.04471106826248,Sports,89.69319740255864
9.230318944552483,57.31869960811245,51.23826523195265,7.123263023829151,9.437330551591941,Sports,40.48325615820893
5.407387283633109,68.37672111457657,53.037621671548564,6.643989300545761,7.227346269399328,Tech Club,46.62161994375934
5.539724469964591,53.40861546927468,62.866219972427324,9.279487760362088,2.402663828962991,Music,56.57758224467468
10.437423825313111,51.29059534747435,91.17285281468878,7.033124750340942,3.190983550888696,Music,81.85030945521213
12.662433379383502,56.758314457741136,86.96076315425026,7.046547029131412,8.579743577858032,Tech Club,77.5956145437051
12.532123515446525,98.15575557945868,36.66691756793334,4.83022956832334,2.883754682507877,Music,70.67053423676919
11.13838209614911,77.47647679475085,55.52749831264205,9.896437245462316,1.6527008525903328,None,67.18452736219862
9.34641140000574,98.291108057661,65.96912733373517,5.499837345212978,7.329520486380254,None,57.462024135088996
2.0938195449356347,71.62489391650661,62.703610715850104,4.440184404757616,4.6227371994112785,Debate,45.481878825963726
3.101173283229979,65.59080665426298,42.60109941589802,7.978877493851253,9.280360472913133,Debate,27.72954429225156
12.68120445085203,75.3070931420122,85.82309012593007,7.572198220941236,6.8522956398429535,Tech Club,80.68654290889468
8.883577775574668,71.9755844316455,74.00115089479442,6.490873923956475,1.8137708001249466,Tech Club,78.18601057158995
1.1195616710161853,55.2832342130872,84.46404436536724,6.533153403284068,9.530709105282947,Tech Club,38.96180716830522
2.3191300572584175,82.0413157345103,85.81967815771569,8.710383526278587,3.327015372762213,None,69.77434787925111
9.625522998404726,60.80190912547998,78.64313048827309,5.174275840597894,4.034912413656572,Music,71.82894552966964
1.065800590000843,80.97939774489149,58.54868908123163,8.92151991366934,4.620343723151878,Tech Club,42.59018085454288
3.0905046684274824,82.51005461990766,69.6855390760026,7.892482683370109,1.4610186676388193,Tech Club,58.50010947007388
8.13353926176562,57.601242656432404,40.423751397783306,6.513818642677146,5.468638800075444,None,34.151877087869174
9.994637570005013,53.06748135553341,73.786952135869,6.748171699503212,2.1098664196776302,None,63.34386274376303
9.475496373533806,89.038079303422,41.65146162305325,5.5398832431165745,4.608732940195166,None,58.97959234665165
3.9155010229872773,72.99002118846602,75.10672338316019,8.51268599618185,4.156388091928759,Music,58.42439141800466
10.258329877517966,52.90818977527379,44.92388044900797,7.077248453831606,7.95556075083853,Tech Club,54.85847889780228
4.084238137458401,99.74331585848836,37.6408345097643,5.925127256499062,8.22853460469458,Sports,32.23545040664763
5.230196076070481,52.88902804981833,40.743491859292234,7.576300694565702,2.380715941501792,Sports,47.65839770949544
10.704388266534314,84.75176144292766,30.129488789239566,9.974406712307939,4.298960686413036,Tech Club,62.01430744564861
9.44522768761379,99.18394626317068,76.71807516047946,6.611573677939323,4.360178449286485,Tech Club,82.57606389966226
12.039904336424312,61.95900521079628,77.60606818879464,9.524148404671717,2.3626939954247654,Tech Club,82.72147617971511
9.548967599904463,57.11246843435981,63.47066774436186,6.070101039547397,8.186081545460715,Tech Club,52.757561705161365
8.38801184336113,56.069246971121444,40.48858206859994,4.328396241549916,7.36505495501881,Music,35.1732324359521
2.2177719817652024,65.16375737837978,35.431031938194835,5.225452638210573,2.7134360766733128,Sports,37.034788173212036
5.7803054397726354,55.052290550532334,31.243382818423655,6.512170859966105,4.300497177344191,Debate,43.00801891345294
4.447630779862431,84.60806708470659,40.77363150273935,5.317809571567414,1.952245223708628,Sports,52.13282704836798
4.171865363928086,53.114589906503134,87.90560977390453,4.0013622293095334,6.6538593738373955,Sports,50.16878640808947
13.649137211781792,75.47110640748949,45.699894710609314,9.490009226485164,2.092347320937577,None,74.62056502858476
6.110270420667885,99.83484269264883,53.027636269119014,9.063276467385574,9.87340751762426,Tech Club,49.99701899734175
12.596605217302473,90.69851347530094,36.84745649128666,8.453753388921683,8.026138672190761,Tech Club,67.04900819026913
9.204802137964418,80.76097191155054,44.45348480863107,5.006887573876172,4.512146946255956,Tech Club,58.116548820425976
11.332546946041429,65.31268103933058,63.74959710071333,4.722181457259916,6.2070753905141896,None,68.87993342277967
7.534282210367498,81.19479181458192,69.50392440121742,4.405628496834299,9.20207634594768,Music,58.62738147235216
8.499750500142667,76.35207319558258,45.94790042080372,8.344175132637528,5.986893523562435,Music,66.23412400055692
7.40273001964523,71.30416919451858,33.75259034963262,9.572847764127312,2.5704863775815965,Debate,58.53107091042295
3.5381588413745786,56.535518837009974,55.417136493280914,6.583214925478222,4.408330200230434,Music,40.80389591675876
10.39187749839957,94.33021076202334,45.223219110211716,4.714844031976289,8.588303785267708,Music,58.07121002153831
4.650040711731125,72.48923244106612,44.27100500993713,7.07435692439264,6.797917143906561,Tech Club,47.064516031083826
1.3161075636089,59.73112559103825,92.3910821763746,6.092991444751781,6.856519459004203,Sports,45.18548241952385
9.391139846793182,68.38796754386448,70.05953158517207,6.248949546099986,8.801393371196403,Music,59.89402557445191
3.302438832291636,70.70648762644635,66.19709880618623,7.727983744934244,9.045757517162542,Music,44.34941164700782
13.225961596587887,91.37689477834371,57.025381729015926,8.312308679573214,9.278133146014927,None,79.3990245603824
13.401071501033636,86.6807190280701,57.88138167295938,4.663621593238965,1.853642739278405,Debate,68.47528039431636
12.89323707286583,88.46524468206698,65.15882524947526,4.213541384838859,5.897134017667908,None,77.01958726365312
5.812063103320777,50.55156322143236,75.26793745734696,9.96598181611429,7.664585690964867,Tech Club,50.62194699642623
1.2009360148752766,70.80769990898807,75.63949625181891,5.396370093493311,7.812341606143124,Sports,32.92154016504942
13.06814131364043,74.06720758176618,41.16010400085422,4.322983149450755,6.460445817730035,Debate,66.5635990825699
6.566393928125086,50.95961384115284,62.50732888498075,5.13925197457552,2.5010860166530673,None,51.61466184784317
13.566512647567704,62.99066043725171,56.77727617721663,4.2337470780907855,8.17678498547498,Music,67.5318062546749
13.527059702160287,88.01449115610674,86.58425280750997,6.35086536770303,7.481002001634511,Music,90.63770446051284
12.089122921075681,56.855485286449955,71.04222987919447,8.814410706707946,1.7752219439413266,Debate,89.332736933077
4.827835596904614,76.76550657262959,64.61276431703882,6.047466698546324,5.174288422069386,Music,58.976533242484294
6.006270471825029,60.76009360086188,37.50065174162963,6.6651004412702,2.565796595696232,None,43.612883182312856
12.06477672971914,50.60603873219466,69.36646280602174,8.053520641404633,4.037293411416747,None,70.74903033584654
5.1199860670316095,62.06007287997707,37.618253869215174,7.053364420419281,1.1627298298511688,Music,53.938539476211275
3.2034057069192023,98.7936877455027,51.918427411773884,9.168674116127946,4.6029688156968245,Music,52.61266170581254
8.238416411958552,90.07685559414948,39.28472771293157,9.19621405027454,5.948892290405894,Tech Club,58.1502074450481
13.170012064090152,97.97883221605167,74.98478705658398,4.059464172946922,6.576243335443781,Sports,77.90342957151927
10.048387356774649,74.39270219631813,43.40638739934992,8.668277838899195,6.971413106158391,Debate,49.82130035750777
8.410795211161744,55.48680993387518,55.47085925722169,6.764401601450043,8.52662181792214,None,47.761834026160116
2.263294419019991,77.39797444868465,88.21886054522062,9.933043247821978,2.9391661654815704,Debate,56.32577983226614
8.995093947089206,72.71886672799805,43.28056492093307,6.899392455252611,2.0843364019462114,Tech Club,63.75441281623943
13.870700051355422,92.2178541369808,63.00732915732064,9.921375672329784,8.663834547081331,None,80.8757349924653
2.8210921980748123,54.90412903921223,57.25265797579143,8.52741616723442,2.409515334033849,Tech Club,47.42637709299731
7.738285480728577,74.4120568510889,31.178062667972434,5.491629307679838,9.772840732025758,Tech Club,47.8668740772328
12.40584993506342,57.50243323469921,81.52927738223283,7.230369875721746,8.582844064587732,Music,63.7002951669874
10.629992030804658,66.23379634450299,34.48798391044898,9.952813836871496,5.507889453006392,Debate,63.93478177319171
